,Data_Source,Airline_name,Aircraft_Type,Category,Flight_Type,Count,Total_seat,Seat_Class,Seat_Type,Seat_Position,Recline,Premium,Pitch_minimum,Pitch_maximum,Width,Bedlength_maximum,Bedlength_minimum,Music,VideoType,Power_available,Power_kind,Usb_available,Usb_kind,Rating,Constructor
4198,SeatGuru,el-al,Boeing 787-9,ECONOMY,long haul,222,282,Economy,STANDARD,NORMAL,5 inches,N,30,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Boeing
4199,SeatGuru,el-al,Boeing 787-9,ECONOMY,long haul,222,282,Economy,STANDARD,NORMAL,5 inches,N,30,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
4200,SeatGuru,el-al,Boeing 787-9,ECONOMY,long haul,222,282,Economy,STANDARD,EXIT_ROW,5 inches,N,30,31,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
4201,SeatGuru,el-al,Boeing 787-9,BUSINESS,long haul,32,282,Business First,FLAT_BED,BULKHEAD,180 degrees,F,42,43,21.0,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
4202,SeatGuru,emirates,Airlines Airbus A380,FIRST,long haul,14,489,First Class,CLOSED_SUITE,BULKHEAD,,C,86,86,23.0,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4203,SeatGuru,emirates,Airlines Airbus A380,BUSINESS,long haul,76,489,Business,FLAT_BED,NORMAL,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4204,SeatGuru,emirates,Airlines Airbus A380,FIRST,long haul,14,489,First Class,CLOSED_SUITE,NORMAL,,C,86,86,23.0,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4205,SeatGuru,emirates,Airlines Airbus A380,BUSINESS,long haul,76,489,Business,FLAT_BED,EXIT_ROW,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4206,SeatGuru,emirates,Airlines Airbus A380,BUSINESS,long haul,76,489,Business,FLAT_BED,EXIT_ROW,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4207,SeatGuru,emirates,Airlines Airbus A380,BUSINESS,long haul,76,489,Business,FLAT_BED,NORMAL,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4208,SeatGuru,emirates,Airlines Airbus A380,FIRST,long haul,14,489,First Class,CLOSED_SUITE,NORMAL,,C,86,86,23.0,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4209,SeatGuru,emirates,Airlines Airbus A380,ECONOMY,long haul,399,489,Economy,STANDARD,BULKHEAD,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4210,SeatGuru,emirates,Airlines Airbus A380,ECONOMY,long haul,399,489,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4211,SeatGuru,emirates,Airlines Airbus A380,ECONOMY,long haul,399,489,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4212,SeatGuru,emirates,Airlines Airbus A380,ECONOMY,long haul,399,489,Economy,STANDARD,EXIT_ROW,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4213,SeatGuru,emirates,Airlines Airbus A380,ECONOMY,long haul,399,489,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4214,SeatGuru,emirates,Airlines Airbus A380,BUSINESS,long haul,76,489,Business,FLAT_BED,BULKHEAD,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4215,SeatGuru,emirates,Airlines Airbus A380,ECONOMY,long haul,399,489,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,1,Airbus
4216,SeatGuru,emirates,Airlines Airbus A380 B,FIRST,long haul,14,517,First Class,CLOSED_SUITE,NORMAL,,C,86,86,23.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4217,SeatGuru,emirates,Airlines Airbus A380 B,BUSINESS,long haul,76,517,Business,FLAT_BED,NORMAL,,F,48,48,18.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4218,SeatGuru,emirates,Airlines Airbus A380 B,FIRST,long haul,14,517,First Class,CLOSED_SUITE,NORMAL,,C,86,86,23.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4219,SeatGuru,emirates,Airlines Airbus A380 B,BUSINESS,long haul,76,517,Business,FLAT_BED,EXIT_ROW,,F,48,48,18.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4220,SeatGuru,emirates,Airlines Airbus A380 B,BUSINESS,long haul,76,517,Business,FLAT_BED,NORMAL,,F,48,48,18.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4221,SeatGuru,emirates,Airlines Airbus A380 B,ECONOMY,long haul,427,517,Economy,STANDARD,BULKHEAD,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4222,SeatGuru,emirates,Airlines Airbus A380 B,ECONOMY,long haul,427,517,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4223,SeatGuru,emirates,Airlines Airbus A380 B,ECONOMY,long haul,427,517,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4224,SeatGuru,emirates,Airlines Airbus A380 B,ECONOMY,long haul,427,517,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4225,SeatGuru,emirates,Airlines Airbus A380 B,ECONOMY,long haul,427,517,Economy,STANDARD,EXIT_ROW,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4226,SeatGuru,emirates,Airlines Airbus A380 B,BUSINESS,long haul,76,517,Business,FLAT_BED,BULKHEAD,,F,48,48,18.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4227,SeatGuru,emirates,Airlines Airbus A380 B,BUSINESS,long haul,76,517,Business,FLAT_BED,NORMAL,,F,48,48,18.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4228,SeatGuru,emirates,Airlines Airbus A380 B,ECONOMY,long haul,427,517,Economy,STANDARD,NORMAL,,N,32,34,18.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,1,Airbus
4229,SeatGuru,emirates,Airlines Airbus A380 Two Class,BUSINESS,long haul,58,615,Business,FLAT_BED,NORMAL,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4230,SeatGuru,emirates,Airlines Airbus A380 Two Class,BUSINESS,long haul,58,615,Business,FLAT_BED,EXIT_ROW,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4231,SeatGuru,emirates,Airlines Airbus A380 Two Class,BUSINESS,long haul,58,615,Business,FLAT_BED,NORMAL,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4232,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,BULKHEAD,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,1,Airbus
4233,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,BULKHEAD,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4234,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,NORMAL,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,3,Airbus
4235,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,NORMAL,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4236,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,EXIT_ROW,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,1,Airbus
4237,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,EXIT_ROW,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4238,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,BULKHEAD,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4239,SeatGuru,emirates,Airlines Airbus A380 Two Class,BUSINESS,long haul,58,615,Business,FLAT_BED,BULKHEAD,,F,48,48,18.5,79,70,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,2,Airbus
4240,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,NORMAL,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,5,Airbus
4241,SeatGuru,emirates,Airlines Airbus A380 Two Class,ECONOMY,long haul,557,615,Economy,STANDARD,NORMAL,,N,32,34,17.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,CONNECT,1,Airbus
4242,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,FIRST,long haul,8,266,First Class,CLOSED_SUITE,EXIT_ROW,,C,86,86,23.0,78,78,YES,SEATBACK,ALL,AC,NONE,,3,Others
4243,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,BUSINESS,long haul,42,266,Business,FLAT_BED,NORMAL,,F,60,60,20.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Others
4244,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,BUSINESS,long haul,42,266,Business,FLAT_BED,NORMAL,,F,60,60,20.5,,,YES,SEATBACK,ALL,AC,NONE,,2,Others
4245,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,ECONOMY,long haul,216,266,Economy,STANDARD,BULKHEAD,,N,33,34,17.0,,,YES,SEATBACK,ALL,AC,NONE,,2,Others
4246,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,ECONOMY,long haul,216,266,Economy,STANDARD,NORMAL,,N,33,34,17.0,,,YES,SEATBACK,ALL,AC,NONE,,1,Others
4247,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,ECONOMY,long haul,216,266,Economy,STANDARD,NORMAL,,N,33,34,17.0,,,YES,SEATBACK,ALL,AC,NONE,,3,Others
4248,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,FIRST,long haul,8,266,First Class,CLOSED_SUITE,NORMAL,,C,86,86,23.0,78,78,YES,SEATBACK,ALL,AC,NONE,,3,Others
4249,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,ECONOMY,long haul,216,266,Economy,STANDARD,NORMAL,,N,33,34,17.0,,,YES,SEATBACK,ALL,AC,NONE,,2,Others
4250,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,ECONOMY,long haul,216,266,Economy,STANDARD,EXIT_ROW,,N,33,34,17.0,,,YES,SEATBACK,ALL,AC,NONE,,2,Others
4251,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,BUSINESS,long haul,42,266,Business,FLAT_BED,BULKHEAD,,F,60,60,20.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Others
4252,SeatGuru,emirates,Airlines Boeing 777-200 LR 3class,BUSINESS,long haul,42,266,Business,FLAT_BED,EXIT_ROW,,F,60,60,20.5,,,YES,SEATBACK,ALL,AC,NONE,,2,Others
4253,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,FIRST,long haul,8,354,First Class,CLOSED_SUITE,EXIT_ROW,,C,69,69,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Others
4254,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,BUSINESS,long haul,42,354,Business,ANGLE_FLAT,NORMAL,,A,60,60,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Others
4255,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,BUSINESS,long haul,42,354,Business,ANGLE_FLAT,NORMAL,,A,60,60,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Others
4256,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,ECONOMY,long haul,304,354,Economy,STANDARD,BULKHEAD,,N,32,32,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Others
4257,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,ECONOMY,long haul,304,354,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,1,Others
4258,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,ECONOMY,long haul,304,354,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,3,Others
4259,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,FIRST,long haul,8,354,First Class,CLOSED_SUITE,NORMAL,,C,69,69,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Others
4260,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,ECONOMY,long haul,304,354,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Others
4261,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,ECONOMY,long haul,304,354,Economy,STANDARD,EXIT_ROW,,N,32,32,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,2,Others
4262,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,ECONOMY,long haul,304,354,Economy,STANDARD,EXIT_ROW,,N,32,32,17.0,,,ON_DEMAND,ON_DEMAND,NONE,,NONE,,5,Others
4263,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,BUSINESS,long haul,42,354,Business,ANGLE_FLAT,EXIT_ROW,,A,60,60,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Others
4264,SeatGuru,emirates,Airlines Boeing 777-300ER 3class private,BUSINESS,long haul,42,354,Business,ANGLE_FLAT,NORMAL,,A,60,60,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Others
4265,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,FIRST,long haul,8,360,First Class,CLOSED_SUITE,BULKHEAD,,C,69,69,20.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Others
4266,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,BUSINESS,long haul,42,360,Business,ANGLE_FLAT,NORMAL,,A,60,60,20.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Others
4267,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,ECONOMY,long haul,310,360,Economy,STANDARD,BULKHEAD,,N,32,32,17.0,,,YES,SEATBACK,NONE,,NONE,,3,Others
4268,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,ECONOMY,long haul,310,360,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,YES,SEATBACK,NONE,,NONE,,3,Others
4269,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,FIRST,long haul,8,360,First Class,CLOSED_SUITE,NORMAL,,C,69,69,20.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Others
4270,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,ECONOMY,long haul,310,360,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,YES,SEATBACK,NONE,,NONE,,2,Others
4271,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,ECONOMY,long haul,310,360,Economy,STANDARD,EXIT_ROW,,N,32,32,17.0,,,YES,SEATBACK,NONE,,NONE,,2,Others
4272,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,ECONOMY,long haul,310,360,Economy,STANDARD,BULKHEAD,,N,32,32,17.0,,,YES,SEATBACK,NONE,,NONE,,2,Others
4273,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,ECONOMY,long haul,310,360,Economy,STANDARD,NORMAL,,N,32,32,17.0,,,YES,SEATBACK,NONE,,NONE,,1,Others
4274,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,BUSINESS,long haul,42,360,Business,ANGLE_FLAT,BULKHEAD,,A,60,60,20.5,,,YES,SEATBACK,ALL,AC,NONE,,3,Others
4275,SeatGuru,emirates,Airlines Boeing 777-300ER 3class V2,BUSINESS,long haul,42,360,Business,ANGLE_FLAT,NORMAL,,A,60,60,20.5,,,YES,SEATBACK,ALL,AC,NONE,,2,Others
4276,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,BUSINESS,long haul,42,428,Business,ANGLE_FLAT,BULKHEAD,,A,60,60,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Others
4277,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,NORMAL,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Others
4278,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,NORMAL,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Others
4279,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,BUSINESS,long haul,42,428,Business,ANGLE_FLAT,NORMAL,,A,60,60,20.5,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,3,Others
4280,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,NORMAL,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Others
4281,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,EXIT_ROW,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,1,Others
4282,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,EXIT_ROW,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,5,Others
4283,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,EXIT_ROW,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Others
4284,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,BULKHEAD,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,5,Others
4285,SeatGuru,emirates,Airlines Boeing 777-300 ER 2class,ECONOMY,long haul,385,428,Economy,STANDARD,BULKHEAD,,N,33,34,17.0,,,ON_DEMAND,ON_DEMAND,ALL,AC,NONE,,2,Others
4286,SeatGuru,ethiopian-airlines,Airbus A350-900,BUSINESS,long haul,30,343,Cloud Nine Business,FLAT_BED,BULKHEAD,180 degrees,F,65,65,22,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
4287,SeatGuru,ethiopian-airlines,Airbus A350-900,ECONOMY,long haul,313,343,Economy,STANDARD,BULKHEAD,,N,32,32,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
4288,SeatGuru,ethiopian-airlines,Airbus A350-900,ECONOMY,long haul,313,343,Economy,STANDARD,NORMAL,,N,32,32,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Airbus
4289,SeatGuru,ethiopian-airlines,Airbus A350-900,ECONOMY,long haul,313,343,Economy,STANDARD,NORMAL,,N,32,32,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
4290,SeatGuru,ethiopian-airlines,Airbus A350-900,ECONOMY,long haul,313,343,Economy,STANDARD,BULKHEAD,,N,32,32,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,4,Airbus
4291,SeatGuru,ethiopian-airlines,Airbus A350-900,BUSINESS,long haul,30,343,Cloud Nine Business,FLAT_BED,NORMAL,180 degrees,F,65,65,22,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,3,Airbus
4292,SeatGuru,ethiopian-airlines,Airbus A350-900,ECONOMY,long haul,313,343,Economy,STANDARD,EXIT_ROW,,N,32,32,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,4,Airbus
4293,SeatGuru,ethiopian-airlines,Airbus A350-900,ECONOMY,long haul,313,343,Economy,STANDARD,NORMAL,,N,32,32,18,,,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,1,Airbus
4294,SeatGuru,ethiopian-airlines,Airbus A350-900,BUSINESS,long haul,30,343,Cloud Nine Business,FLAT_BED,NORMAL,180 degrees,F,65,65,22,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Airbus
4295,SeatGuru,ethiopian-airlines,Boeing 737-700 A,BUSINESS,short haul,16,118,Cloud Nine Business,RECLINER,BULKHEAD,,R,44,44,20,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,2,Boeing
4296,SeatGuru,ethiopian-airlines,Boeing 737-700 A,ECONOMY,short haul,102,118,Economy,STANDARD,BULKHEAD,,N,30,30,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,4,Boeing
4297,SeatGuru,ethiopian-airlines,Boeing 737-700 A,ECONOMY,short haul,102,118,Economy,STANDARD,NORMAL,,N,30,30,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,3,Boeing
4298,SeatGuru,ethiopian-airlines,Boeing 737-700 A,ECONOMY,short haul,102,118,Economy,STANDARD,NORMAL,,N,30,30,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,2,Boeing
4299,SeatGuru,ethiopian-airlines,Boeing 737-700 A,ECONOMY,short haul,102,118,Economy,STANDARD,EXIT_ROW,,N,30,30,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,5,Boeing
4300,SeatGuru,ethiopian-airlines,Boeing 737-700 A,BUSINESS,short haul,16,118,Cloud Nine Business,RECLINER,NORMAL,,R,44,44,20,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,3,Boeing
4301,SeatGuru,ethiopian-airlines,Boeing 737-700 A,ECONOMY,short haul,102,118,Economy,STANDARD,NORMAL,,N,30,30,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,1,Boeing
4302,SeatGuru,ethiopian-airlines,Boeing 737-800W,BUSINESS,short haul,16,154,Cloud Nine Business,RECLINER,BULKHEAD,,R,48,48,20,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,2,Boeing
4303,SeatGuru,ethiopian-airlines,Boeing 737-800W,ECONOMY,short haul,138,154,Economy,STANDARD,BULKHEAD,,N,31,31,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,4,Boeing
4304,SeatGuru,ethiopian-airlines,Boeing 737-800W,ECONOMY,short haul,138,154,Economy,STANDARD,NORMAL,,N,31,31,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,3,Boeing
4305,SeatGuru,ethiopian-airlines,Boeing 737-800W,ECONOMY,short haul,138,154,Economy,STANDARD,NORMAL,,N,31,31,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,2,Boeing
4306,SeatGuru,ethiopian-airlines,Boeing 737-800W,ECONOMY,short haul,138,154,Economy,STANDARD,EXIT_ROW,,N,31,31,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,4,Boeing
4307,SeatGuru,ethiopian-airlines,Boeing 737-800W,ECONOMY,short haul,138,154,Economy,STANDARD,EXIT_ROW,,N,31,31,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,5,Boeing
4308,SeatGuru,ethiopian-airlines,Boeing 737-800W,BUSINESS,short haul,16,154,Cloud Nine Business,RECLINER,NORMAL,,R,48,48,20,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,3,Boeing
4309,SeatGuru,ethiopian-airlines,Boeing 737-800W,ECONOMY,short haul,138,154,Economy,STANDARD,NORMAL,,N,31,31,17,,,PRE_PROGRAMMED,OVERHEAD,NONE,,NONE,,1,Boeing
4310,SeatGuru,ethiopian-airlines,Boeing 767-300ER,BUSINESS,long haul,24,223,Cloud Nine Business,RECLINER,BULKHEAD,"15""",R,50,52,22,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,2,Boeing
4311,SeatGuru,ethiopian-airlines,Boeing 767-300ER,ECONOMY,long haul,199,223,Economy,STANDARD,BULKHEAD,"8""",N,30,33,17,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,4,Boeing
4312,SeatGuru,ethiopian-airlines,Boeing 767-300ER,ECONOMY,long haul,199,223,Economy,STANDARD,NORMAL,"8""",N,30,33,17,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,3,Boeing
4313,SeatGuru,ethiopian-airlines,Boeing 767-300ER,ECONOMY,long haul,199,223,Economy,STANDARD,NORMAL,"8""",N,30,33,17,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,2,Boeing
4314,SeatGuru,ethiopian-airlines,Boeing 767-300ER,ECONOMY,long haul,199,223,Economy,STANDARD,EXIT_ROW,"8""",N,30,33,17,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,5,Boeing
4315,SeatGuru,ethiopian-airlines,Boeing 767-300ER,BUSINESS,long haul,24,223,Cloud Nine Business,RECLINER,NORMAL,"15""",R,50,52,22,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,3,Boeing
4316,SeatGuru,ethiopian-airlines,Boeing 767-300ER,ECONOMY,long haul,199,223,Economy,STANDARD,NORMAL,"8""",N,30,33,17,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,1,Boeing
4317,SeatGuru,ethiopian-airlines,Boeing 767-300ER,BUSINESS,long haul,24,223,Cloud Nine Business,RECLINER,NORMAL,"15""",R,50,52,22,,,PRE_PROGRAMMED,SEATBACK,NONE,,NONE,,2,Boeing
4318,SeatGuru,ethiopian-airlines,Boeing 777-200LR,BUSINESS,long haul,28,315,Cloud Nine Business,FLAT_BED,BULKHEAD,,F,65,65,21,78,78,ON_DEMAND,ON_DEMAND,ALL,AC,ALL,PORT,2,Boeing
